REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	avg	enhancerRank	isSuper
7_chr11_64419878_64424441_lociStitched	chr11	64376836	64433612	7	27324	12524.785600000001	291	1
1_chr13_51483050_51497301_lociStitched	chr13	51483050	51497301	1	14252	12516.178266666668	292	1
7_chr12_731067_732391_lociStitched	chr12	700159	755908	7	24423	12515.650499999998	293	1
3_chrX_118823994_118829384_lociStitched	chrX	118798253	118829384	3	22003	12512.586600000002	294	1
4_chr1_11875113_11875594_lociStitched	chr1	11845101	11875594	4	18520	12511.786116666668	295	1
1_chr12_105061027_105092495_lociStitched	chr12	105061027	105092495	1	31469	12511.152333333333	296	1
3_chr2_55327245_55327770_lociStitched	chr2	55327245	55369633	3	19791	12508.6988	297	1
2_chr1_27097370_27099703_lociStitched	chr1	27097370	27117010	2	10297	12467.79933333333	298	1
7_chr6_14704752_14708191_lociStitched	chr6	14704752	14744629	7	20145	12452.922483333336	299	1
2_chr1_206253283_206268554_lociStitched	chr1	206236566	206268554	2	21065	12406.012666666667	300	1
1_chr11_121441874_121462251_lociStitched	chr11	121441874	121462251	1	20378	12353.556250000001	301	1
2_chr19_39847027_39847939_lociStitched	chr19	39820899	39847939	2	14776	12347.365333333335	302	1
1_chr17_76374171_76386670_lociStitched	chr17	76374171	76386670	1	12500	12320.472616666666	303	1
2_chr10_104354793_104366382_lociStitched	chr10	104354793	104374212	2	15265	12318.442649999999	304	1
4_chr1_42202940_42207458_lociStitched	chr1	42191947	42238900	4	20452	12311.0766	305	1
3_chr17_48238215_48238900_lociStitched	chr17	48216604	48238900	3	12147	12249.422400000001	306	1
2_chr11_68592312_68598845_lociStitched	chr11	68592312	68612003	2	13884	12244.191983333332	307	1
3_chr11_33949545_33969134_lociStitched	chr11	33949545	33983791	3	23027	12233.812733333334	308	1
3_chr20_342900_348330_lociStitched	chr20	342900	364934	3	18027	12220.790866666668	309	1
chr19_42363110_42382916	chr19	42363110	42382916	1	19807	12202.4766	310	1
4_chr1_90343091_90343321_lociStitched	chr1	90343091	90376718	4	18432	12195.952449999999	311	1
4_chr1_27921360_27935253_lociStitched	chr1	27921360	27962372	4	27283	12158.690933333331	312	1
3_chr17_42274926_42278757_lociStitched	chr17	42274926	42300098	3	11086	12148.846266666666	313	1
4_chr9_117132234_117138322_lociStitched	chr9	117125430	117159272	4	20581	12148.713966666664	314	1
4_chr18_74186867_74190217_lociStitched	chr18	74159981	74208854	4	26634	12146.5696	315	1
7_chr1_112005410_112006211_lociStitched	chr1	112005410	112060512	7	22909	12121.521633333332	316	1
4_chr21_31006877_31007294_lociStitched	chr21	31006877	31031484	4	16551	12117.717150000002	317	1
2_chr15_91426175_91430988_lociStitched	chr15	91411412	91430988	2	11416	12097.641733333332	318	1
2_chr6_39184988_39197757_lociStitched	chr6	39175617	39197757	2	20986	12080.691	319	1
5_chr10_35656572_35665040_lociStitched	chr10	35656572	35689061	5	19847	12079.951683333333	320	1
3_chr17_17724461_17730822_lociStitched	chr17	17724461	17753617	3	16412	12078.844866666666	321	1
2_chr7_2756396_2762518_lociStitched	chr7	2756396	2779560	2	18572	12065.741533333334	322	1
chr6_32152788_32165064	chr6	32152788	32165064	1	12277	12059.533199999998	323	1
4_chr19_38538397_38540714_lociStitched	chr19	38493419	38540714	4	24964	12047.613000000003	324	1
4_chr1_26944658_26949240_lociStitched	chr1	26944658	26974970	4	8975	12045.4836	325	1
3_chr12_123866787_123876701_lociStitched	chr12	123847552	123876701	3	15796	12035.136283333333	326	1
4_chr1_54940106_54943759_lociStitched	chr1	54928443	54955929	4	16400	11985.7284	327	1
3_chr14_106324630_106332792_lociStitched	chr14	106324630	106368724	3	27655	11976.6653	328	1
5_chr1_11795588_11802180_lociStitched	chr1	11767285	11813047	5	13997	11965.2376	329	1
chr12_7058747_7075263	chr12	7058747	7075263	1	16517	11877.756666666668	330	1
4_chr19_3358636_3362589_lociStitched	chr19	3358636	3389555	4	13269	11869.288783333332	331	1
2_chr6_35685334_35689380_lociStitched	chr6	35685334	35701295	2	12288	11862.2152	332	1
5_chr17_42142826_42149863_lociStitched	chr17	42142826	42189476	5	16238	11825.775	333	1
1_chr22_23553658_23570271_lociStitched	chr22	23553658	23570271	1	16614	11798.5526	334	1
3_chr17_28046654_28055571_lociStitched	chr17	28025522	28055571	3	13893	11796.736583333332	335	1
chr19_3128686_3147700	chr19	3128686	3147700	1	19015	11795.334900000002	336	1
4_chr5_138606418_138614308_lociStitched	chr5	138580791	138614308	4	16429	11778.432416666668	337	1
2_chr2_85803932_85808296_lociStitched	chr2	85803932	85819604	2	12121	11773.851200000003	338	1
3_chr17_38273946_38274984_lociStitched	chr17	38253674	38274984	3	15048	11736.127333333336	339	1
2_chr12_4395755_4400046_lociStitched	chr12	4377445	4400046	2	12497	11722.008649999998	340	1
chr6_26194969_26206983	chr6	26194969	26206983	1	12015	11710.646499999997	341	1
4_chr20_62476166_62480182_lociStitched	chr20	62476166	62506302	4	15424	11705.324666666667	342	1
3_chr12_109010062_109011968_lociStitched	chr12	109010062	109040716	3	15771	11700.631800000001	343	1
2_chr12_93981552_93991398_lociStitched	chr12	93960921	93991398	2	23104	11695.0408	344	1
3_chr21_15913516_15919917_lociStitched	chr21	15889157	15919917	3	19712	11679.059333333333	345	1
3_chr19_11184127_11186817_lociStitched	chr19	11184127	11208412	3	13820	11677.847000000002	346	1
2_chr2_47194601_47199132_lociStitched	chr2	47194601	47215142	2	15612	11676.53145	347	1
1_chr12_120662237_120677070_lociStitched	chr12	120662237	120677070	1	14834	11648.354899999998	348	1
5_chr19_4399320_4404207_lociStitched	chr19	4369029	4404207	5	14078	11642.159099999999	349	1
1_chr18_3444915_3455312_lociStitched	chr18	3444915	3455312	1	10398	11626.098683333332	350	1
5_chr16_68103574_68104984_lociStitched	chr16	68103574	68126088	5	15473	11589.456733333333	351	1
5_chr10_75700163_75701005_lociStitched	chr10	75658408	75701005	5	13934	11572.185	352	1
3_chr2_238581467_238587857_lociStitched	chr2	238581467	238616670	3	23894	11543.063699999999	353	1
3_chr3_47015622_47024781_lociStitched	chr3	47006498	47032173	3	14877	11533.210000000001	354	1
2_chr2_217339298_217341229_lociStitched	chr2	217339298	217368352	2	20619	11529.595666666666	355	1
3_chr3_128200920_128212897_lociStitched	chr3	128200920	128224070	3	14704	11512.109166666667	356	1
6_chr6_139657652_139661213_lociStitched	chr6	139597556	139666710	6	30381	11507.2256	357	1
4_chr10_104938889_104946592_lociStitched	chr10	104938889	104963063	4	16058	11497.5573	358	1
7_chr19_33749533_33753590_lociStitched	chr19	33749533	33795062	7	21260	11496.831316666668	359	1
3_chr1_59346780_59352056_lociStitched	chr1	59346780	59370261	3	12672	11466.16365	360	1
3_chr6_30683604_30691060_lociStitched	chr6	30683604	30698751	3	8296	11460.472650000002	361	1
6_chr10_75779209_75783301_lociStitched	chr10	75738720	75789505	6	22937	11457.096	362	1
1_chrX_45608866_45633181_lociStitched	chrX	45608866	45633181	1	24316	11449.528250000001	363	1
2_chr4_80118604_80122081_lociStitched	chr4	80118604	80135698	2	11336	11413.378899999998	364	1
4_chr20_52365945_52372512_lociStitched	chr20	52351765	52381061	4	14120	11412.745066666668	365	1
2_chr11_69076732_69081144_lociStitched	chr11	69061249	69081144	2	13287	11408.787749999998	366	1
3_chr17_57902120_57910055_lociStitched	chr17	57902120	57924285	3	17198	11403.523083333333	367	1
2_chr13_41575454_41584644_lociStitched	chr13	41575454	41594526	2	15570	11377.719466666664	368	1
2_chr20_31258715_31275819_lociStitched	chr20	31251734	31275819	2	19680	11361.697333333332	369	1
2_chr8_121094431_121097881_lociStitched	chr8	121071805	121097881	2	15204	11323.502999999999	370	1
3_chr8_103816793_103824001_lociStitched	chr8	103800032	103824001	3	13536	11322.156633333332	371	1
3_chr19_52044375_52045790_lociStitched	chr19	52044375	52070202	3	11818	11320.404550000001	372	1
3_chr6_82458208_82464882_lociStitched	chr6	82458208	82483732	3	15555	11284.585799999999	373	1
2_chr10_103871371_103882053_lociStitched	chr10	103863733	103882053	2	12447	11270.158666666668	374	1
6_chr17_75436588_75438367_lociStitched	chr17	75424095	75463182	6	18187	11268.130650000001	375	1
3_chr10_102105485_102109942_lociStitched	chr10	102105485	102135576	3	10587	11256.541583333334	376	1
3_chr12_57088948_57090258_lociStitched	chr12	57075857	57096721	3	14443	11255.780266666667	377	1
3_chr5_180228708_180239265_lociStitched	chr5	180228708	180260163	3	16847	11245.162499999999	378	1
1_chr12_57911996_57918691_lociStitched	chr12	57911996	57918691	1	6696	11221.601083333333	379	1
6_chr6_15061540_15063853_lociStitched	chr6	15061540	15108240	6	16557	11216.561666666666	380	1
4_chr12_116984835_116987491_lociStitched	chr12	116976938	117000022	4	12089	11211.8988	381	1
4_chr1_22357656_22358784_lociStitched	chr1	22343950	22376326	4	14299	11185.908000000001	382	1
2_chr10_31015383_31028949_lociStitched	chr10	31015383	31044214	2	23510	11180.181283333333	383	1
3_chr18_74810253_74816820_lociStitched	chr18	74810253	74846781	3	25482	11176.9592	384	1
2_chr10_82244503_82261722_lociStitched	chr10	82244503	82264665	2	18806	11174.11643333333	385	1
4_chr4_151918901_151920267_lociStitched	chr4	151918901	151960421	4	19225	11166.112000000001	386	1
2_chr12_2391330_2396165_lociStitched	chr12	2391330	2417322	2	18961	11161.8312	387	1
3_chr11_32439843_32445510_lociStitched	chr11	32439843	32472711	3	12251	11149.921199999999	388	1
2_chr6_34238888_34245766_lociStitched	chr6	34238888	34257379	2	15266	11142.676599999999	389	1
2_chr11_113928730_113938689_lociStitched	chr11	113928730	113964558	2	28318	11142.508000000002	390	1
7_chr19_19475118_19476220_lociStitched	chr19	19475118	19518960	7	15332	11126.368900000001	391	1
3_chr10_17241226_17245564_lociStitched	chr10	17241226	17273535	3	15269	11101.910883333332	392	1
4_chr6_34209525_34213120_lociStitched	chr6	34191315	34213120	4	12837	11096.927916666667	393	1
4_chr1_66847402_66850236_lociStitched	chr1	66835982	66871955	4	16854	11096.4714	394	1
3_chr12_68752908_68762576_lociStitched	chr12	68752908	68778920	3	23483	11092.383866666665	395	1
5_chr19_4063375_4069292_lociStitched	chr19	4057879	4090724	5	18573	11084.640083333334	396	1
chr2_70311972_70317995	chr2	70311972	70317995	1	6024	11084.528433333333	397	1
6_chr17_76285823_76286314_lociStitched	chr17	76249892	76286314	6	15393	11083.214600000001	398	1
1_chr5_149825877_149842516_lociStitched	chr5	149825877	149842516	1	16640	11075.473033333334	399	1
4_chr9_139422915_139425965_lociStitched	chr9	139422915	139447456	4	11631	11053.266399999999	400	1
chr7_45015415_45027631	chr7	45015415	45027631	1	12217	11050.390000000001	401	1
3_chr11_126205891_126206606_lociStitched	chr11	126205891	126229633	3	18536	11048.339700000002	402	1
5_chr11_333894_336987_lociStitched	chr11	311403	356452	5	27466	11020.487033333333	403	1
4_chr18_3675615_3676177_lociStitched	chr18	3651539	3676177	4	11532	11020.166766666664	404	1
4_chr8_37736389_37741345_lociStitched	chr8	37721027	37762263	4	21831	11012.0738	405	1
9_chr7_76021820_76023462_lociStitched	chr7	75993076	76049700	9	14387	10996.3808	406	1
4_chr14_22895070_22904977_lociStitched	chr14	22885799	22931357	4	24431	10996.1826	407	1
4_chr2_75058628_75064779_lociStitched	chr2	75058628	75095664	4	25846	10976.235866666668	408	1
2_chr11_65634710_65635180_lociStitched	chr11	65623730	65635180	2	6700	10942.955833333333	409	1
4_chr3_30670095_30672472_lociStitched	chr3	30670095	30709870	4	23076	10923.540833333333	410	1
1_chr17_29633570_29649660_lociStitched	chr17	29633570	29649660	1	16091	10915.992333333334	411	1
2_chr11_72428702_72436212_lociStitched	chr11	72428702	72453748	2	15185	10915.046799999998	412	1
2_chr10_52072534_52077434_lociStitched	chr10	52072534	52093359	2	15603	10907.787916666666	413	1
3_chr1_153916264_153920065_lociStitched	chr1	153916264	153937170	3	11410	10903.5243	414	1
1_chr12_46117962_46127478_lociStitched	chr12	46117962	46127478	1	9517	10889.7932	415	1
4_chr6_15396813_15414966_lociStitched	chr6	15388935	15446740	4	41770	10886.608333333334	416	1
7_chr7_106626506_106628700_lociStitched	chr7	106617189	106668227	7	17988	10860.8864	417	1
5_chr6_42012805_42014549_lociStitched	chr6	41977384	42014549	5	11804	10841.649916666667	418	1
5_chr2_86443763_86444501_lociStitched	chr2	86415638	86457527	5	20235	10824.1176	419	1
11_chr10_52363832_52364205_lociStitched	chr10	52303946	52364205	11	22644	10819.50345	420	1
1_chr1_117044897_117059431_lociStitched	chr1	117044897	117059431	1	14535	10814.0227	421	1
2_chr1_154896800_154899853_lociStitched	chr1	154896800	154917859	2	12687	10813.445516666667	422	1
6_chr1_27460039_27465244_lociStitched	chr1	27425377	27473547	6	18622	10809.348000000002	423	1
3_chr10_43464443_43472817_lociStitched	chr10	43455719	43485700	3	18742	10802.653983333334	424	1
4_chr12_123355000_123358305_lociStitched	chr12	123355000	123384729	4	19887	10796.581833333334	425	1
3_chr10_134233139_134237911_lociStitched	chr10	134233139	134263286	3	12712	10788.103949999999	426	1
2_chr9_100755073_100755372_lociStitched	chr9	100741978	100755372	2	8505	10781.500300000002	427	1
chr11_61593668_61605410	chr11	61593668	61605410	1	11743	10774.850600000002	428	1
2_chr7_23502748_23505102_lociStitched	chr7	23502748	23516504	2	12374	10774.387	429	1
6_chr19_55510267_55510888_lociStitched	chr19	55510267	55555267	6	17269	10760.25	430	1
2_chr12_98896217_98898995_lociStitched	chr12	98896217	98913308	2	8730	10747.9602	431	1
5_chr2_85655349_85656037_lociStitched	chr2	85631887	85666799	5	16618	10744.168	432	1
3_chr12_96601817_96609039_lociStitched	chr12	96576082	96609039	3	17704	10740.6863	433	1
4_chr17_55925147_55930206_lociStitched	chr17	55925147	55954738	4	14575	10740.05345	434	1
1_chr6_290120_301597_lociStitched	chr6	290120	301597	1	11478	10732.333983333334	435	1
2_chr19_10396186_10404371_lociStitched	chr19	10396186	10417660	2	16316	10722.684000000001	436	1
1_chr7_143068414_143084388_lociStitched	chr7	143068414	143084388	1	15975	10717.489066666667	437	1
3_chr19_45577820_45584256_lociStitched	chr19	45577820	45597473	3	11663	10704.661549999999	438	1
3_chr19_16184215_16191584_lociStitched	chr19	16180298	16199332	3	14149	10701.8665	439	1
4_chr11_36387782_36388567_lociStitched	chr11	36387782	36435143	4	28725	10687.00965	440	1
4_chr12_8085833_8091221_lociStitched	chr12	8085833	8124587	4	15620	10676.0811	441	1
3_chr5_49942352_49951140_lociStitched	chr5	49928849	49966091	3	23038	10671.0744	442	1
4_chrX_49019701_49025001_lociStitched	chrX	49002040	49030772	4	17564	10656.6988	443	1
3_chr4_74583202_74586058_lociStitched	chr4	74567937	74602208	3	18417	10653.14035	444	1
3_chr8_62595996_62603177_lociStitched	chr8	62595996	62628113	3	18907	10633.938699999999	445	1
1_chr11_64258834_64273793_lociStitched	chr11	64258834	64273793	1	14960	10620.391366666667	446	1
2_chr15_93460475_93461874_lociStitched	chr15	93441999	93461874	2	10611	10573.5	447	1
6_chr5_172228173_172231135_lociStitched	chr5	172191972	172235293	6	13302	10567.435933333332	448	1
1_chr7_27189566_27214410_lociStitched	chr7	27189566	27214410	1	24845	10536.340400000001	449	1
3_chr6_157947475_157949697_lociStitched	chr6	157932969	157960908	3	17341	10534.39995	450	1
5_chr3_32899156_32901198_lociStitched	chr3	32854131	32915989	5	19214	10505.550333333333	451	1
3_chr10_94448287_94457510_lociStitched	chr10	94448287	94462630	3	11795	10471.8243	452	1
1_chr15_69107864_69114854_lociStitched	chr15	69107864	69114854	1	6991	10464.263	453	1
2_chr14_101164406_101165931_lociStitched	chr14	101164406	101186720	2	12856	10439.604900000002	454	1
3_chr9_73025871_73029879_lociStitched	chr9	73020697	73037152	3	9849	10431.09875	455	1
2_chr4_81103375_81107705_lociStitched	chr4	81103375	81125712	2	14797	10386.705	456	1
5_chr10_106102747_106103178_lociStitched	chr10	106080793	106113271	5	22410	10375.638400000002	457	1
4_chr1_9703102_9705435_lociStitched	chr1	9687394	9718374	4	13716	10368.489666666666	458	1
5_chr7_101381997_101388176_lociStitched	chr7	101360113	101398562	5	14009	10355.597333333335	459	1
5_chr14_100679445_100682106_lociStitched	chr14	100679445	100712972	5	14142	10341.961933333332	460	1
5_chr5_173290967_173296402_lociStitched	chr5	173277478	173319139	5	23456	10331.928	461	1
2_chr3_176911376_176917740_lociStitched	chr3	176911376	176920420	2	7981	10314.681999999999	462	1
2_chr1_45186976_45191541_lociStitched	chr1	45186976	45197977	2	7415	10307.753649999999	463	1
3_chr1_9124011_9130926_lociStitched	chr1	9124011	9155420	3	16414	10289.064916666668	464	1
chr6_31797363_31806887	chr6	31797363	31806887	1	9525	10278.142066666665	465	1
5_chr16_85335431_85336044_lociStitched	chr16	85335431	85369307	5	16795	10264.9926	466	1
3_chr3_32439620_32449720_lociStitched	chr3	32439620	32470529	3	17719	10263.33345	467	1
2_chr10_6965948_6973759_lociStitched	chr10	6961749	6973759	2	10197	10223.512499999999	468	1
4_chr7_142151550_142155515_lociStitched	chr7	142151550	142198495	4	24715	10215.232	469	1
6_chr8_124190483_124192055_lociStitched	chr8	124160907	124197945	6	14868	10209.5247	470	1
1_chr4_37748278_37762532_lociStitched	chr4	37748278	37762532	1	14255	10205.388866666666	471	1
5_chr1_236062537_236067066_lociStitched	chr1	236025013	236082191	5	18568	10200.555199999999	472	1
3_chr3_128389880_128404497_lociStitched	chr3	128383791	128417960	3	17187	10198.307533333333	473	1
4_chr6_44039720_44043083_lociStitched	chr6	44008242	44043083	4	13973	10196.799333333332	474	1
1_chr5_43036048_43043712_lociStitched	chr5	43036048	43043712	1	7665	10196.185599999999	475	1
2_chr21_45612016_45617928_lociStitched	chr21	45612016	45629456	2	14621	10182.634666666667	476	1
3_chr5_140981439_140989792_lociStitched	chr5	140981439	140999650	3	12872	10182.377133333333	477	1
4_chr3_14242734_14247323_lociStitched	chr3	14242734	14277635	4	11762	10177.713283333334	478	1
1_chr17_4842036_4855099_lociStitched	chr17	4842036	4855099	1	13064	10175.641566666667	479	1
2_chr3_71504690_71506261_lociStitched	chr3	71488071	71506261	2	12217	10169.725833333332	480	1
4_chr1_90183282_90192135_lociStitched	chr1	90155721	90192135	4	17096	10166.7888	481	1
3_chr3_129315123_129319681_lociStitched	chr3	129294645	129319681	3	12679	10158.357000000002	482	1
3_chr1_52314512_52318122_lociStitched	chr1	52314512	52345739	3	10612	10156.0613	483	1
1_chr8_128746121_128754318_lociStitched	chr8	128746121	128754318	1	8198	10153.623900000002	484	1
3_chr10_30706161_30708691_lociStitched	chr10	30706161	30728114	3	13542	10150.335433333332	485	1
chr2_70358643_70371023	chr2	70358643	70371023	1	12381	10145.409999999998	486	1
3_chr6_34623690_34635901_lociStitched	chr6	34623690	34648742	3	18196	10136.0392	487	1
